llm_quality,llm_engagement,llm_decision_maker,llm_industry,llm_company_fit,industry,companyindustry,languages,location,companylocation,companyfoundedon,has_summary,has_skills,has_jobtitle,summary_length,skills_count,jobtitle_length,is_founder,is_director,is_manager,is_sales,is_marketing,is_tech_role,llm_seniority_Executive,llm_seniority_Mid,llm_seniority_Senior,llm_geography_other,llm_geography_regional_hub,llm_business_type_leaders,llm_business_type_others,llm_business_type_salespeople,llm_business_type_workers,companysize_11-50,companysize_2-10,companysize_201-500,companysize_5001-10000,companysize_501-1000,companysize_51-200,companysize_UNKNOWN,companytype_Government Agency,companytype_Nonprofit,companytype_Partnership,companytype_Privately Held,companytype_Public Company,companytype_Self-Employed,companytype_Sole Proprietorship,companytype_UNKNOWN
85,0.65,0.6,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1236,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.6,0.7,0.40082644628099173,0.0,0.40082644628099173,0.40082644628099173,0.40111135181069424,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,922,0,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.8,0.3,0.4010471008939125,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,521,0,84,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.55,0.9,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,2180,0,32,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.75,0.75,0.40082644628099173,0.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,810,0,39,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.85,0.8,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,304,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.9,0.65,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1851,0,30,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.7,0.5,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,0,1,1,0,43,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.5,0.55,0.40082644628099173,2.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1540,0,31,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.85,0.3,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,0,960,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.8,0.85,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,626,16,84,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0.7,0.25,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,0,1472,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0.5,0.2,0.4008712921611117,0.0,0.40076258721186375,0.314333552153585,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,0.6,0.3,0.40082644628099173,0.0,0.40076258721186375,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.40082644628099173,2016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,0.75,0.7,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,644,0,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70,0.65,0.6,0.4007449073683002,0.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,239,20,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0.55,0.4,0.40082644628099173,1.0,0.40076258721186375,0.5542168674698763,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,0,1,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65,0.7,0.75,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,67,0,6,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.9,0.8,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,1473,0,7,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85,0.85,0.85,0.40082644628099173,0.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,0,1,278,0,38,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,0.7,0.6,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2016.5,1,1,1,1776,35,33,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,0.6,0.5,0.4008712921611117,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2016.5,0,0,1,0,0,49,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0.9,0.9,0.4007964459336011,2.0,0.5004132231404959,0.40076258721186375,0.4024154669093833,0.4651156278143411,0.28378378378400376,2017.0,1,1,1,721,2,47,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,0.75,0.75,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.4651156278143411,0.28378378378400376,2021.0,1,1,1,196,3,57,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,0.8,0.8,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4007769864716088,0.40082644628099173,0.40082644628099173,2022.0,1,1,1,744,10,28,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0.65,0.7,0.4007769864716088,1.0,0.4007964459336011,0.4007769864716088,0.40082644628099173,0.4651156278143411,0.40082644628099173,1898.0,0,0,1,0,0,14,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,0.55,0.75,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4024154669093833,0.40082644628099173,0.40082644628099173,2022.0,0,1,1,0,2,31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,0.7,0.65,0.40082644628099173,1.0,0.40082644628099173,0.40082644628099173,0.4024154669093833,0.40082644628099173,0.40082644628099173,2012.0,0,1,1,0,2,36,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,0.75,0.7,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.3333333333333333,0.40082644628099173,2023.0,1,1,1,391,3,54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
70,0.8,0.85,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.41304345064641534,0.40082644628099173,2020.0,0,1,1,0,3,31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,0.7,0.75,0.40014443142270506,2.0,0.5897294500080895,0.3994190280101306,0.4024154669093833,0.41304345064641534,0.40082644628099173,2019.0,1,1,1,1656,3,93,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,0.75,0.9,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.4651156278143411,0.40082644628099173,2020.0,1,1,1,130,3,36,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,0.85,0.8,0.4010825511642249,2.0,0.5004132231404959,0.40076258721186375,0.4249999999999977,0.41304345064641534,0.40082644628099173,2009.0,1,1,1,59,3,28,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0.65,0.7,0.4007769864716088,1.0,0.3428891870496729,0.4007449073683002,0.4007769864716088,0.41304345064641534,0.4007769864716088,2020.0,0,0,1,0,0,31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,0.9,0.8,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,2019.0,1,1,1,1169,2,29,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,0.8,0.85,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.40082644628099173,2025.0,1,1,1,444,2,41,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,0.75,0.9,0.4007769864716088,1.0,0.40082644628099173,0.4007449073683002,0.4007769864716088,0.41304345064641534,0.40082644628099173,2016.0,1,1,1,933,3,33,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
95,0.85,0.75,0.40082644628099173,1.0,0.3428891870496729,0.40082644628099173,0.40090038104759507,0.40082644628099173,0.40082644628099173,2015.0,1,1,1,217,20,35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.9,0.95,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.4651156278143411,0.40082644628099173,2022.0,1,1,1,984,3,46,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0.7,0.85,0.4007769864716088,2.0,0.3428891870496729,0.4007769864716088,0.4249999999999977,0.3333333333333333,0.40082644628099173,1898.0,0,1,1,0,3,19,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
90,0.85,0.75,0.4007769864716088,2.0,0.4007964459336011,0.4007769864716088,0.40082644628099173,0.41304345064641534,0.40082644628099173,1898.0,1,1,1,1471,3,68,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.8,0.8,0.40082644628099173,2.0,0.4010039775404087,0.40082644628099173,0.40090038104759507,0.4651156278143411,0.40082644628099173,2020.0,1,1,1,1232,2,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,0.6,0.7,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.40082644628099173,2017.0,0,1,1,0,3,26,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,0.75,0.75,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.34885096925854153,0.40082644628099173,0.40082644628099173,2022.0,0,1,1,0,12,33,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,0.9,0.8,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.28378378378400376,2004.0,1,1,1,772,3,43,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,0.5,0.85,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1880.0,1,1,1,447,20,34,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
70,0.55,0.7,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1965.0,1,1,1,146,13,47,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20,0.4,0.75,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1817.0,0,0,1,0,0,69,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,0.65,0.7,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,1986.0,1,1,1,667,20,59,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
75,0.8,0.85,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1967.0,1,0,1,1337,0,39,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
90,0.7,0.7,0.40082644628099173,2.0,0.40082644628099173,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1967.0,1,1,1,187,20,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
95,0.85,0.9,0.40082644628099173,2.0,0.40090038104759507,0.40082644628099173,0.40082644628099173,0.40082644628099173,0.5306122448979592,2008.0,1,1,1,896,20,38,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
70,0.6,0.8,0.40082644628099173,2.0,0.5897294500080895,0.40082644628099173,0.4008712921611117,0.40082644628099173,0.5306122448979592,2008.0,1,1,1,934,20,82,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
85,0.75,0.75,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1817.0,1,0,1,220,0,43,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80,0.5,0.8,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,2008.0,1,1,1,1041,20,53,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
65,0.9,0.5,0.40082644628099173,1.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1848.0,0,1,1,0,8,51,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
90,0.65,0.85,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4008712921611117,0.40082644628099173,0.5306122448979592,1817.0,1,1,1,580,14,37,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,0.55,0.7,0.40082644628099173,2.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1880.0,1,1,1,514,12,39,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50,0.4,0.6,0.40082644628099173,1.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1986.0,0,0,1,0,0,21,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
85,0.55,0.65,0.40082644628099173,1.0,0.4008712921611117,0.40082644628099173,0.4249999999999977,0.40082644628099173,0.5306122448979592,1848.0,0,1,1,0,17,49,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
